particle,time,energy,r,potential,impact parameter,v0
0,35323.851012683925,17671.999999999985,1975384821428571.8,-67199.99999999999,2215680450542234.5,188.0
0,36313.49455363045,17672.827244813714,1964327843916586.2,-67516.3723266268,2215680450542234.5,188.0
0,37330.86424305907,17675.416116721186,1952955213207424.5,-67839.80222002625,2215680450542234.5,188.0
0,38376.73686501157,17679.93715139199,1941258208331203.5,-68170.32078258324,2215680450542234.5,188.0
0,39451.910966143,17686.574856265637,1929227924747284.2,-68507.94303789538,2215680450542234.5,188.0
0,40557.20746542943,17695.528873101575,1916855279483003.2,-68852.66558442757,2215680450542234.5,188.0
0,41693.47028095817,17707.015244943017,1904131017939447.0,-69204.46395183176,2215680450542234.5,188.0
0,42861.56697427663,17721.267797768247,1891045722637625.0,-69563.28962106135,2215680450542234.5,188.0
0,44062.38941279583,17738.53964820337,1877589824221536.0,-69929.06666404671,2215680450542234.5,188.0
0,45296.85445074953,17759.104849867494,1863753615085081.5,-70301.68795258914,2215680450542234.5,188.0
0,46565.90462923326,17783.26019225843,1849527266048532.8,-70681.01087915448,2215680450542234.5,188.0
0,47870.50889585484,17811.327167562253,1834900846579154.2,-71066.85252428686,2215680450542234.5,188.0
0,49211.66334454696,17843.654122390188,1819864349131182.5,-71458.98419631057,2215680450542234.5,188.0
0,50590.391976107494,17880.61861322401,1804407718274939.8,-71857.125258696,2215680450542234.5,188.0
0,52007.74748004512,17922.62998630492,1788520885396069.8,-72260.93614879028,2215680450542234.5,188.0
0,53464.812038332464,17970.132204806592,1772193809876562.2,-72670.01047844194,2215680450542234.5,188.0
0,54962.69815167431,18023.606948430257,1755416527823491.0,-73083.86609220563,2215680450542234.5,188.0
0,56502.549488927056,18083.577012989117,1738179209593166.5,-73501.93494224647,2215680450542234.5,188.0
0,58085.54176031472,18150.61004014418,1720472227573446.5,-73923.55162064517,2215680450542234.5,188.0
0,59712.88361510949,18225.32261012122,1702286235941272.5,-74347.94036960896,2215680450542234.5,188.0
0,61385.81756446163,18308.384732959617,1683612264413870.5,-74774.20036819817,2215680450542234.5,188.0
0,63105.620930084966,18400.524776490856,1664441828369434.8,-75201.28907094525,2215680450542234.5,188.0
0,64873.60681951825,18502.53487168427,1644767058137405.8,-75628.00334975854,2215680450542234.5,188.0
0,66691.12512871357,18615.276838004575,1624580850762233.5,-76052.95816683299,2215680450542234.5,188.0
0,68559.56357270964,18739.68867270449,1603877048143349.2,-76474.56248457512,2215680450542234.5,188.0
0,70480.34874518366,18876.791648061742,1582650646165192.8,-76890.99210142173,2215680450542234.5,188.0
0,72454.94720768661,19027.698058869253,1560898040275798.5,-77300.15909376115,2215680450542234.5,188.0
0,74484.86660939513,19193.619658107797,1538617313973953.5,-77699.67754978192,2215680450542234.5,188.0
0,76571.65683823434,19375.876810502014,1515808577850300.8,-78086.82530940093,2215680450542234.5,188.0
0,78716.9112042524,19575.908379890243,1492474368226155.0,-78458.50148770843,2215680450542234.5,188.0
0,80922.26765614563,19795.282344793246,1468620116076061.0,-78811.17967498922,2215680450542234.5,188.0
0,83189.41003187059,20035.70710412896,1444254698835803.2,-79140.85689898084,2215680450542234.5,188.0
0,85520.06934428902,20299.043387493148,1419391089912092.0,-79442.99873899596,2215680450542234.5,188.0
0,87916.0251028354,20587.316616183612,1394047123235747.8,-79712.48144438706,2215680450542234.5,188.0
0,90379.10667221106,20902.729464620803,1368246393027233.8,-79943.53259629979,2215680450542234.5,188.0
0,92911.19466914417,21247.67423709111,1342019312019317.2,-80129.67284835463,2215680450542234.5,188.0
0,95514.22239828143,21624.74448886764,1315404354585114.5,-80263.66270201602,2215680450542234.5,188.0
0,98190.17732831009,22036.745067240132,1288449514316115.2,-80337.46025913945,2215680450542234.5,188.0
0,100941.10260943102,22486.699406415646,1261214008173212.2,-80342.1986198063,2215680450542234.5,188.0
0,103769.09863335191,22977.852456334615,1233770260714462.0,-80268.1952492275,2215680450542234.5,188.0
0,106676.32463697944,23503.96527536359,1206205818819274.0,-80122.78819938422,2215680450542234.5,188.0
0,109665.00035104563,23996.11120985719,1178614762307758.8,-80028.69771327778,2215680450542234.5,188.0
0,112737.40769492048,24438.461532231086,1151095465756511.5,-80014.02819640655,2215680450542234.5,188.0
0,115895.89251890726,24828.78036051539,1123762881692972.1,-80081.6999432507,2215680450542234.5,188.0
0,119142.86639535036,25164.75854413488,1096751661489282.9,-80234.05714458697,2215680450542234.5,188.0
0,122480.80845992522,25444.033326855075,1070218863631237.2,-80472.57133075033,2215680450542234.5,188.0
0,125912.2673045096,25664.217721261375,1044346789444545.8,-80797.46211097484,2215680450542234.5,188.0
0,129439.8629230931,25822.94123857515,1019345810020057.0,-81207.22844055919,2215680450542234.5,188.0
0,133066.28871219646,25917.904926609364,995456966798825.5,-81698.0917970845,2215680450542234.5,188.0
0,136794.3135273409,25946.952881545047,972954024090619.6,-82263.37022253816,2215680450542234.5,188.0
0,140626.78379712935,25908.1613983353,952144529708357.8,-82892.82936547659,2215680450542234.5,188.0
0,144566.625696557,25799.945594711447,933369315650592.9,-83572.09400632317,2215680450542234.5,188.0
0,148616.84738120958,25621.17994204491,916999776209335.8,-84282.24934045851,2215680450542234.5,188.0
0,152780.5412840577,25371.325261090184,903432247234157.1,-84999.80358392774,2215680450542234.5,188.0
0,157060.88647659603,25050.54942904327,893078944085334.8,-85697.20395683048,2215680450542234.5,188.0
0,161461.1510961327,24659.824577398278,886355260930301.9,-86344.06833790857,2215680450542234.5,188.0
0,165984.69484108573,24200.97913709299,883663815975965.6,-86909.19242049952,2215680450542234.5,188.0
0,170634.97153618548,23676.685045245642,885376387138968.4,-87363.20875499804,2215680450542234.5,188.0
0,175415.53176954575,23115.056932049687,891815646820583.5,-87656.86006541089,2215680450542234.5,188.0
0,180330.0256036147,22548.10622970578,903239107145599.2,-87745.11137781516,2215680450542234.5,188.0
0,185382.20536208036,21981.670592764,919827668714969.2,-87618.91688437006,2215680450542234.5,188.0
0,190575.92849484697,21421.6833352478,941680515849447.4,-87279.37344406478,2215680450542234.5,188.0
0,195915.1605232883,20873.91373832707,968816956392298.4,-86737.03908975654,2215680450542234.5,188.0
0,201403.9780680049,20343.728512559115,1001184517948522.5,-86010.11929926956,2215680450542234.5,188.0
0,207046.57196141605,19835.91401115799,1038671592696742.4,-85121.9727881372,2215680450542234.5,188.0
0,212847.25044755166,19354.57052424777,1081122439233177.9,-84098.47424638168,2215680450542234.5,188.0
0,218810.44247149065,18903.076113661722,1128352435035819.8,-82965.67822431978,2215680450542234.5,188.0
0,224940.70106095684,18484.10759703163,1180161961694128.2,-81748.0456742446,2215680450542234.5,188.0
0,231242.70680265882,18099.701718098775,1236347954616650.5,-80467.3076885406,2215680450542234.5,188.0
0,237721.2714160141,17751.33951210596,1296712754227559.2,-79141.9047873228,2215680450542234.5,188.0
0,244381.34142700973,17440.039690310165,1361070343109385.0,-77786.87027505014,2215680450542234.5,188.0
0,251228.00194497657,17166.45081158659,1429250317343078.0,-76414.01106857603,2215680450542234.5,188.0
0,258266.4805451856,16930.93586216097,1501100049433038.5,-75032.25741802712,2215680450542234.5,188.0
0,265502.15126021486,16733.645994189166,1576485504026609.5,-73648.08453286752,2215680450542234.5,188.0
0,272940.5386831414,16574.582399394392,1655291113191140.2,-72265.9414368219,2215680450542234.5,188.0
0,280587.3221856877,16453.646695293326,1737419040247757.5,-70888.64911831307,2215680450542234.5,188.0
0,288448.3402545511,16370.680964865198,1822788081720369.5,-69517.74943977763,2215680450542234.5,188.0
0,296529.59494920814,16325.49891382648,1911332386889635.5,-68153.79893340652,2215680450542234.5,188.0
0,304837.25648462796,16841.00289295829,2003000117801042.5,-66273.5158227213,2215680450542234.5,188.0
0,313377.6679423579,18513.12368660658,2097752129466595.8,-63280.05017149183,2215680450542234.5,188.0
0,322157.35011361033,20052.939494460443,2195560718678387.8,-60461.02887097836,2215680450542234.5,188.0
0,331183.00647802826,21469.500464751465,2296408467976370.5,-57805.85721188253,2215680450542234.5,188.0
0,340461.52832193894,22771.486178041785,2400287196599938.0,-55304.15701422628,2215680450542234.5,188.0
