particle,time,energy,r,potential,impact parameter,v0
0,14590.428421461716,199.99999999998545,1975384821428571.8,-67199.99999999999,6773288943174295.0,20.0
0,14999.198213910375,200.14353691037104,1970729546859359.0,-67348.00934592389,6773288943174295.0,20.0
0,15419.420222729374,200.59151687726262,1965938743532335.2,-67500.06621207405,6773288943174295.0,20.0
0,15851.415296626752,201.37143317252048,1961008326106170.8,-67656.27539611171,6773288943174295.0,20.0
0,16295.513273303606,202.51280855751247,1955934078635287.8,-67816.7438364625,6773288943174295.0,20.0
0,16752.05323129234,204.0473417332687,1950711650025045.0,-67981.58059373946,6773288943174295.0,20.0
0,17221.383748850792,206.0090648545156,1945336549313639.2,-68150.89682333409,6773288943174295.0,20.0
0,17703.863170108947,208.43451301928144,1939804140773891.5,-68324.80573797866,6773288943174295.0,20.0
0,18199.859878673036,211.36290672590258,1934109638827840.2,-68503.42255893859,6773288943174295.0,20.0
0,18709.752578894,214.83634838489525,1928248102766899.8,-68686.8644543182,6773288943174295.0,20.0
0,19233.930585016875,218.90003406970936,1922214431270095.2,-68875.25046277809,6773288943174295.0,20.0
0,19772.794118430626,223.60248181101633,1916003356712747.0,-69068.70140073427,6773288943174295.0,20.0
0,20326.75461324598,228.9957778523967,1909609439257779.5,-69267.3397508739,6773288943174295.0,20.0
0,20896.235030434284,235.1358424337086,1903027060721706.0,-69471.28952952944,6773288943174295.0,20.0
0,21481.670180767815,242.08271681537735,1896250418207215.0,-69680.67613014055,6773288943174295.0,20.0
0,22083.507056806713,249.90087342530023,1889273517494233.0,-69895.62613966595,6773288943174295.0,20.0
0,22702.205174188315,258.6595512058557,1882090166181268.2,-70116.26712438848,6773288943174295.0,20.0
0,23338.23692247677,268.43311844186974,1874693966568928.0,-70342.72738108321,6773288943174295.0,20.0
0,23992.087925843178,279.3014655862644,1867078308277549.2,-70575.13564897612,6773288943174295.0,20.0
0,24664.25741385019,291.35043086850783,1859236360591108.0,-70813.62077728835,6773288943174295.0,20.0
0,25355.25860262473,304.67226175127144,1851161064519849.0,-71058.31134245839,6773288943174295.0,20.0
0,26065.61908670962,319.36611564439954,1842845124574504.5,-71309.33520829552,6773288943174295.0,20.0
0,26795.881241894,335.53860363768763,1834281000245540.5,-71566.81902138727,6773288943174295.0,20.0
0,27546.602639328394,353.30438143947686,1825460897181648.0,-71830.88763297704,6773288943174295.0,20.0
0,28318.356471243354,372.7867921667348,1816376758062641.0,-72101.66343727567,6773288943174295.0,20.0
0,29111.731988593485,394.1185661581112,1807020253163230.8,-72379.26561470686,6773288943174295.0,20.0
0,29927.33495096395,417.4425835709262,1797382770605662.8,-72663.80926689932,6773288943174295.0,20.0
0,30765.78808908102,442.91270619760326,1787455406301211.8,-72955.4044282674,6773288943174295.0,20.0
0,31627.73158028065,470.6946856875875,1777228953582924.8,-73254.15493674538,6773288943174295.0,20.0
0,32513.82353729778,500.9671562245203,1766693892535001.0,-73560.1571435735,6773288943174295.0,20.0
0,33424.7405107503,533.9227206874784,1755840379027843.2,-73873.49843892247,6773288943174295.0,20.0
0,34361.178005699396,569.7691404322977,1744658233472299.2,-74194.2555665098,6773288943174295.0,20.0
0,35323.851012683925,608.7306401095848,1733136929311985.8,-74522.4926960835,6773288943174295.0,20.0
0,36313.49455363045,651.0493403770233,1721265581279273.2,-74858.25921764255,6773288943174295.0,20.0
0,37330.86424305907,696.9868330410682,1709032933448420.5,-75201.58721534336,6773288943174295.0,20.0
0,38376.73686501157,746.8259150698577,1696427347129147.0,-75552.48857206709,6773288943174295.0,20.0
0,39451.910966143,800.872500118945,1683436788655637.8,-75910.95164736497,6773288943174295.0,20.0
0,40557.20746542943,859.4577287576976,1670048817140289.5,-76276.93746169198,6773288943174295.0,20.0
0,41693.47028095817,922.9403015175048,1656250572278781.5,-76650.37530818442,6773288943174295.0,20.0
0,42861.56697427663,991.7090622867108,1642028762314087.2,-77031.1576993326,6773288943174295.0,20.0
0,44062.38941279583,1066.185863534789,1627369652292493.5,-77419.13453927157,6773288943174295.0,20.0
